record_id,split
train_12044,train
train_12045,train
train_12046,train
train_12047,train
train_12048,train
train_12049,train
train_1205,train
train_12050,train
train_12051,train
train_12052,train
train_12053,train
train_12054,train
train_12055,train
train_12056,train
train_12057,train
train_12058,train
train_12059,train
train_12060,train
train_12061,train
train_12062,train
train_12063,train
train_12064,train
train_12065,train
train_12066,train
train_12067,train
train_12068,train
train_12069,train
train_1207,train
train_12070,train
train_12071,train
train_12073,train
train_12074,train
train_12075,train
train_12076,train
train_12077,train
train_12078,train
train_12079,train
train_1208,train
train_12081,train
train_12082,train
train_12083,train
train_12084,train
train_12085,train
train_12086,train
train_12087,train
train_12088,train
train_12089,train
train_1209,train
train_12090,train
train_12092,train
train_12093,train
train_12094,train
train_12095,train
train_12096,train
train_12097,train
train_12098,train
train_12099,train
train_121,train
train_1210,train
train_12100,train
train_12101,train
train_12102,train
train_12103,train
train_12104,train
train_12105,train
train_12107,train
train_12108,train
train_12109,train
train_1211,train
train_12110,train
train_12111,train
train_12113,train
train_12114,train
train_12118,train
train_12119,train
train_1212,train
train_12120,train
train_12121,train
train_12123,train
train_12124,train
train_12125,train
train_12126,train
train_12127,train
train_12128,train
train_12129,train
train_1213,train
train_12130,train
train_12131,train
train_12132,train
train_12133,train
train_12135,train
train_12136,train
train_12137,train
train_12138,train
train_1214,train
train_12140,train
train_12141,train
train_12142,train
train_12143,train
train_12145,train
train_12146,train
train_12148,train
train_12149,train
train_1215,train
train_12150,train
train_12151,train
train_12152,train
train_12153,train
train_12154,train
train_12156,train
train_12157,train
train_12159,train
train_1216,train
train_12160,train
train_12161,train
train_12162,train
train_12163,train
train_12164,train
train_12165,train
train_12166,train
train_12167,train
train_12168,train
train_12169,train
train_1217,train
train_12170,train
train_12172,train
train_12173,train
train_12174,train
train_12177,train
train_12178,train
train_12179,train
train_1218,train
train_12180,train
train_12181,train
train_12182,train
train_12183,train
train_12184,train
train_12185,train
train_12186,train
train_12187,train
train_12189,train
train_1219,train
train_12190,train
train_12191,train
train_12192,train
train_12193,train
train_12194,train
train_12196,train
train_12197,train
train_12198,train
train_12199,train
train_1220,train
train_12200,train
train_12201,train
train_12202,train
train_12203,train
train_12204,train
train_12205,train
train_12206,train
train_12207,train
train_12208,train
train_1221,train
train_12211,train
train_12212,train
train_12213,train
train_12214,train
train_12215,train
train_12216,train
train_12217,train
train_12219,train
train_1222,train
train_12220,train
train_12221,train
train_12222,train
train_12223,train
train_12226,train
train_12228,train
train_12229,train
train_1223,train
train_12230,train
train_12231,train
train_12232,train
train_12233,train
train_12234,train
train_12235,train
train_12236,train
train_12238,train
train_12239,train
train_1224,train
train_12240,train
train_12241,train
train_12242,train
train_12243,train
train_12244,train
train_12246,train
train_12247,train
train_12248,train
train_12249,train
train_1225,train
train_12250,train
train_12251,train
train_12253,train
train_12254,train
train_12256,train
train_12257,train
train_12258,train
train_12259,train
train_1226,train
train_12260,train
train_12261,train
train_12262,train
train_12263,train
train_12265,train
train_12266,train
train_12267,train
train_12268,train
train_12269,train
train_1227,train
train_12270,train
train_12271,train
train_12272,train
train_12273,train
train_12274,train
train_12275,train
train_12276,train
train_12277,train
train_12278,train
train_12279,train
train_1228,train
train_12280,train
train_12281,train
train_12282,train
train_12283,train
train_12284,train
train_12286,train
train_12287,train
train_12288,train
train_12289,train
train_1229,train
train_12290,train
train_12291,train
train_12293,train
train_12294,train
train_12295,train
train_12296,train
train_12297,train
train_12298,train
train_123,train
train_1230,train
train_12301,train
train_12302,train
train_12303,train
train_12304,train
train_12305,train
train_12306,train
train_12307,train
train_12308,train
train_12309,train
train_1231,train
train_12310,train
train_12311,train
train_12312,train
train_12313,train
train_12314,train
train_12315,train
train_12316,train
train_12318,train
train_12319,train
train_1232,train
train_12320,train
train_12321,train
train_12322,train
train_12323,train
train_12324,train
train_12325,train
train_12326,train
train_12328,train
train_12329,train
train_1233,train
train_12330,train
train_12331,train
train_12332,train
train_12333,train
train_12335,train
train_12336,train
train_12337,train
train_12339,train
train_1234,train
train_12340,train
train_12341,train
train_12342,train
train_12344,train
train_12345,train
train_12346,train
train_12347,train
train_12348,train
train_12349,train
train_1235,train
train_12350,train
train_12351,train
train_12352,train
train_12353,train
train_12354,train
train_12355,train
train_12356,train
train_12357,train
train_12358,train
train_12359,train
train_1236,train
train_12360,train
train_12361,train
train_12363,train
train_12364,train
train_12365,train
train_12366,train
train_12367,train
train_12368,train
train_12369,train
train_1237,train
train_12370,train
train_12371,train
train_12372,train
train_12373,train
train_12375,train
train_12376,train
train_12377,train
train_12378,train
train_1238,train
train_12380,train
train_12381,train
train_12383,train
train_12384,train
train_12385,train
train_12386,train
train_12387,train
train_12388,train
train_12389,train
train_1239,train
train_12390,train
train_12391,train
train_12392,train
train_12393,train
train_12395,train
train_12396,train
train_12397,train
train_12398,train
train_12399,train
train_1240,train
train_12400,train
train_12402,train
train_12404,train
train_12405,train
train_12407,train
train_12408,train
train_12409,train
train_1241,train
train_12410,train
train_12411,train
train_12412,train
train_12413,train
train_12415,train
train_12416,train
train_12417,train
train_12418,train
train_12419,train
train_1242,train
train_12421,train
train_12422,train
train_12423,train
train_12424,train
train_12425,train
train_12426,train
train_12427,train
train_12428,train
train_12429,train
train_1243,train
train_12430,train
train_12431,train
train_12432,train
train_12434,train
train_12435,train
train_12437,train
train_12438,train
train_12439,train
train_1244,train
train_12440,train
train_12441,train
train_12442,train
train_12444,train
train_12445,train
train_12446,train
train_12448,train
train_12449,train
train_1245,train
train_12450,train
train_12451,train
train_12453,train
train_12457,train
train_12458,train
train_12459,train
train_1246,train
train_12461,train
train_12462,train
train_12463,train
train_12464,train
train_12465,train
train_12466,train
train_12467,train
train_12468,train
train_12469,train
train_1247,train
train_12470,train
train_12471,train
train_12472,train
train_12473,train
train_12474,train
train_12475,train
train_12476,train
train_12478,train
train_1248,train
train_12480,train
train_12481,train
train_12482,train
train_12483,train
train_12484,train
train_12485,train
train_12486,train
train_12487,train
train_12488,train
train_12489,train
train_1249,train
train_12490,train
train_12491,train
train_12492,train
train_12494,train
train_12495,train
train_12496,train
train_12497,train
train_12498,train
train_12499,train
train_125,train
train_1250,train
train_12501,train
train_12502,train
train_12503,train
train_12504,train
train_12505,train
train_12506,train
train_12507,train
train_12508,train
train_12509,train
train_1251,train
train_12510,train
train_12511,train
train_12512,train
train_12513,train
train_12516,train
train_12517,train
train_12518,train
train_12519,train
train_1252,train
train_12520,train
train_12521,train
train_12522,train
train_12524,train
train_12525,train
train_12526,train
train_12527,train
train_12528,train
train_12529,train
train_12530,train
train_12531,train
train_12532,train
train_12533,train
train_12534,train
train_12535,train
train_12536,train
train_12537,train
train_12539,train
train_1254,train
train_12540,train
train_12541,train
train_12542,train
train_12543,train
train_12544,train
train_12545,train
train_12546,train
train_12549,train
train_1255,train
train_12550,train
train_12551,train
train_12554,train
train_12555,train
train_12556,train
train_12557,train
train_12558,train
train_12559,train
train_1256,train
train_12560,train
train_12561,train
train_12562,train
train_12563,train
train_12564,train
train_12565,train
train_12566,train
train_12567,train
train_12568,train
train_12569,train
train_1257,train
train_12571,train
train_12572,train
train_12573,train
train_12575,train
train_12576,train
train_12577,train
